timestamp,res_rpm,res_cht,res_egt,res_oil_p,res_oil_t,res_fuel,res_vib,fault_label
2616.0000,-8.1236,0.2714,-0.9991,0.0206,-0.3181,0.3449,-0.0247,healthy
2616.5000,30.6723,-1.2899,-1.4714,0.0713,1.2166,-0.7349,0.0101,healthy
2617.0000,-9.3912,-0.1372,-3.3598,-0.0289,-0.1967,-0.3705,-0.0337,healthy
2617.5000,-3.5803,1.0746,-2.3615,-0.0573,0.3952,0.3309,-0.0065,healthy
2618.0000,-13.2387,0.0223,5.4573,0.0247,2.1969,-0.0558,-0.0024,healthy
2618.5000,5.0377,-0.7791,-0.7967,0.0179,-0.0937,0.3162,0.0048,healthy
2619.0000,-11.0440,-0.4311,0.5678,-0.0633,-0.4087,-0.1772,0.0244,healthy
2619.5000,-2.7842,1.7877,-4.4738,-0.0088,-0.3022,-0.0397,-0.0173,healthy
2620.0000,12.7330,1.0017,7.6896,0.0269,1.1922,-0.2281,0.0185,healthy
2620.5000,-10.4815,0.8011,-2.5844,0.0137,-0.0193,0.2935,0.0285,healthy
2621.0000,11.8292,0.6613,-3.5252,0.0366,0.3355,-0.0996,-0.0146,healthy
2621.5000,12.3334,-1.7745,-0.1835,-0.0336,-0.6289,0.2493,-0.0330,healthy
2622.0000,15.8243,0.4085,-2.6774,-0.0709,-0.2276,0.4524,-0.0065,healthy
2622.5000,2.1081,1.6020,1.0949,-0.0457,1.0318,-0.0605,0.0233,healthy
2623.0000,48.6189,-0.3914,-4.5349,0.0432,-1.3931,-0.0279,0.0253,healthy
2623.5000,15.8180,1.4661,3.4111,0.0518,-1.7124,-0.1548,-0.0143,healthy
2624.0000,4.8732,0.8178,2.8196,-0.0084,-0.4381,0.5956,0.0032,healthy
2624.5000,-13.1389,1.2415,-0.3560,0.0756,-0.3394,-0.0323,0.0148,healthy
2625.0000,-1.4559,0.0764,-4.9666,-0.0081,-0.2102,-0.0706,0.0202,healthy
2625.5000,21.3949,1.3299,-2.4368,-0.0256,-0.1833,-0.3338,0.0149,healthy
2626.0000,25.6430,-2.1970,0.1876,-0.0705,0.0686,-0.1666,0.0285,healthy
2626.5000,22.1749,0.0497,-3.6315,-0.0038,-0.3568,-0.1323,0.0160,healthy
2627.0000,11.7779,1.0695,-3.1435,0.0530,1.4156,0.3287,-0.0007,healthy
2627.5000,-18.8349,0.4444,3.1479,0.0634,0.8784,-0.0897,0.0054,healthy
2628.0000,7.3074,1.6434,0.4648,0.0535,-0.0646,-0.1078,0.0047,healthy
2628.5000,-18.6210,-0.2356,0.3700,0.0250,0.9649,0.2295,0.0138,healthy
2629.0000,-22.3121,-0.8212,1.5824,0.0798,-2.5337,0.0086,-0.0283,healthy
2629.5000,3.5874,-2.4586,-0.4915,-0.0484,0.3911,-0.3258,-0.0117,healthy
2630.0000,7.8480,-0.4094,-0.1785,0.0593,0.9124,0.4657,0.0072,healthy
2630.5000,13.5507,0.7753,1.3680,0.0141,-0.5110,-0.1655,0.0177,healthy
2631.0000,7.4570,1.1415,2.4269,0.0105,0.5852,0.0852,0.0190,healthy
2631.5000,7.9738,-2.0988,1.4943,-0.0712,-0.5792,0.1346,-0.0471,healthy
2632.0000,-14.7698,1.7630,4.3812,0.0171,0.3888,-0.6609,0.0244,healthy
2632.5000,-1.5747,-1.4616,0.0739,0.0577,-1.2533,-0.0979,0.0030,healthy
2633.0000,-22.6068,-0.1817,-4.0415,-0.1064,0.9560,-0.1768,-0.0301,healthy
2633.5000,-30.0505,-0.8532,3.2648,0.0398,0.0565,-0.3563,-0.0134,healthy
2634.0000,11.1096,0.6259,-0.7353,-0.1143,0.2854,-0.0363,-0.0321,healthy
2634.5000,-11.2969,0.1411,-2.3061,-0.0709,-0.0186,0.0347,0.0070,healthy
2635.0000,13.0875,1.0170,2.1370,-0.0047,1.1378,0.1616,-0.0076,healthy
2635.5000,16.6252,2.7657,1.1123,0.0791,0.3053,0.0331,-0.0098,healthy
2636.0000,-9.2898,0.5968,-3.8362,-0.0064,0.9961,-0.0145,0.0454,healthy
2636.5000,8.8547,-0.8650,2.0119,0.0235,-0.4903,0.4802,0.0115,healthy
2637.0000,-9.9174,0.6916,5.6230,-0.0455,0.6186,-0.1052,0.0205,healthy
2637.5000,-27.6882,2.9177,0.9709,-0.0097,1.6263,-0.5038,-0.0045,healthy
2638.0000,1.8496,0.9845,-0.7686,-0.0027,1.6693,-0.2442,0.0010,healthy
2638.5000,-7.0631,1.4185,-5.0078,0.0815,-2.5068,0.3374,-0.0013,healthy
2639.0000,-6.6013,-2.3904,6.1537,-0.0374,0.2150,-0.0607,0.0194,healthy
2639.5000,29.6301,0.5803,-1.5509,-0.0330,-1.4245,-0.2633,0.0192,healthy
2640.0000,-22.8879,-0.4020,-4.2240,0.0538,-0.3365,0.2163,0.0027,healthy
2640.5000,5.7431,-1.0202,0.3325,-0.0123,-0.4966,0.4676,-0.0170,healthy
2641.0000,-14.9221,-0.0335,3.0247,0.0057,0.6547,-0.0557,0.0276,healthy
2641.5000,13.6239,0.1630,3.7077,0.0218,-0.0879,0.1951,0.0027,healthy
2642.0000,4.4765,-0.9366,-2.0167,-0.0318,-0.6898,0.4431,-0.0360,healthy
2642.5000,5.6902,0.2827,-0.2956,-0.1026,0.5807,0.6256,0.0498,healthy
2643.0000,-14.1733,-0.2602,0.0012,0.0538,-0.9879,0.1706,0.0076,healthy
2643.5000,-11.4838,1.0537,2.9297,0.0058,-0.7232,-0.0136,0.0021,healthy
2644.0000,13.9088,0.3414,1.7785,-0.0638,-0.3328,-0.0174,-0.0368,healthy
2644.5000,26.5620,0.5639,0.8119,0.0389,-0.1519,-0.6518,0.0165,healthy
2645.0000,7.2046,1.4691,2.7445,0.1005,0.2257,-0.3815,-0.0276,healthy
2645.5000,-13.4613,0.8324,-4.0862,0.0596,0.2379,0.1524,0.0362,healthy
2646.0000,5.0841,-0.0091,1.2626,0.1040,-0.5735,0.7882,-0.0446,healthy
2646.5000,36.4121,-3.1304,0.6648,-0.0614,0.2854,-0.1681,0.0170,healthy
2647.0000,1.5363,0.7706,-0.1500,0.0125,0.1263,-0.0647,0.0306,healthy
2647.5000,21.9276,-1.3679,-0.7490,0.0177,0.0505,0.1274,0.0051,healthy
2648.0000,-11.1049,-0.1294,0.4024,-0.0058,-1.4946,0.4731,0.0027,healthy
2648.5000,-0.6313,0.5566,-1.7106,-0.0164,0.4894,-0.2468,0.0064,healthy
2649.0000,9.2935,1.9995,8.1819,-0.1480,0.6166,-0.1312,-0.0351,healthy
2649.5000,5.9599,2.7635,4.0769,0.0846,0.7780,0.0102,-0.0109,healthy
2650.0000,-11.4958,-1.3818,3.2787,-0.0808,0.1714,0.0491,0.0059,healthy
2650.5000,-12.1428,-1.9738,-1.5890,0.0452,1.0865,0.0670,0.0175,healthy
2651.0000,14.8243,0.4886,-2.8716,0.0005,0.5011,0.1232,0.0177,healthy
2651.5000,17.8733,0.3636,-0.6359,-0.0015,-0.3974,0.1838,-0.0200,healthy
2652.0000,22.6822,-1.8028,0.3425,-0.0103,-0.0468,0.1114,0.0157,healthy
2652.5000,27.0590,-0.0249,-4.3452,0.0100,-0.5577,0.0112,0.0143,healthy
2653.0000,2.0193,0.8963,1.4399,0.0320,-0.9748,-0.4014,-0.0408,healthy
2653.5000,-4.6680,-1.8452,3.2464,0.0476,0.7127,-0.3783,-0.0307,healthy
2654.0000,20.2649,-1.4919,-6.7070,-0.0063,-0.2431,-0.2109,0.0188,healthy
2654.5000,10.6960,-0.9662,-2.7011,-0.0603,0.7029,0.3530,0.0002,healthy
2655.0000,-14.7368,-0.3184,3.6835,-0.0620,1.8760,0.4395,0.0229,healthy
2655.5000,-15.5045,1.0410,1.1219,0.0519,1.0559,-0.3886,0.0393,healthy
2656.0000,7.3790,-0.4897,-2.5990,-0.0136,-0.9518,0.2980,0.0257,healthy
2656.5000,-2.6591,0.0830,2.2061,-0.0512,-0.5535,-0.4574,-0.0098,healthy
2657.0000,-0.3964,3.3693,-1.7826,-0.0371,0.5822,0.1997,-0.0082,healthy
2657.5000,16.0880,-1.4345,-0.7084,-0.0047,0.4292,-0.1180,-0.0018,healthy
2658.0000,11.3856,-0.9795,-3.4166,-0.0642,1.3363,-0.6262,0.0119,healthy
2658.5000,19.9481,1.0171,0.0507,-0.0016,-0.3550,-0.2876,0.0245,healthy
2659.0000,-28.9730,1.4821,3.0546,0.0627,-1.2527,-0.1612,-0.0339,healthy
2659.5000,3.8010,0.6222,-1.4325,-0.0059,-0.9175,0.1486,0.0029,healthy
2660.0000,10.4203,2.7135,1.9364,-0.0884,1.1996,0.0028,0.0189,healthy
2660.5000,-22.8988,0.4762,-0.1497,0.0434,0.1709,-0.0199,0.0259,healthy
2661.0000,-9.8234,-2.9642,3.2370,0.0555,0.8446,-0.0690,0.0258,healthy
2661.5000,-12.6073,0.1455,-1.3891,0.0581,-0.3262,0.3133,-0.0339,healthy
2662.0000,0.3255,-0.8565,4.6651,0.0029,-0.7198,-0.2849,-0.0345,healthy
2662.5000,24.4178,2.0757,2.0448,0.1166,0.6691,0.1736,0.0101,healthy
2663.0000,30.3388,1.4469,0.7320,0.0368,-1.3164,0.7337,0.0352,healthy
2663.5000,-12.2143,-2.3845,0.8415,0.1495,0.5006,0.1772,0.0057,healthy
2664.0000,7.8984,2.0255,-1.3950,0.0676,1.6343,0.1665,-0.0001,healthy
2664.5000,8.3820,1.4091,-1.5880,0.0599,-2.2483,-0.1835,-0.0236,healthy
2665.0000,5.8144,-0.4867,0.7866,-0.0311,-0.9276,0.6260,-0.0138,healthy
2665.5000,5.9847,-0.1177,-3.5962,-0.0474,-0.0115,-0.2250,-0.0182,healthy
2666.0000,4.5561,2.0883,-1.8051,0.0058,-0.4562,-0.0117,-0.0049,healthy
2666.5000,25.3136,-2.9573,-2.8118,-0.0096,-0.1160,-0.6418,-0.0124,healthy
2667.0000,16.5370,0.6681,1.7155,-0.0269,2.2215,-0.1839,0.0122,healthy
2667.5000,-15.9023,1.6401,1.7611,-0.0065,-0.6431,0.2386,0.0258,healthy
2668.0000,11.9358,-0.1331,3.8035,-0.0099,-0.2027,-0.0293,-0.0054,healthy
2668.5000,13.3856,0.9719,-1.0040,-0.0320,-0.9790,0.3258,-0.0102,healthy
2669.0000,4.7245,0.1547,-2.4233,0.0329,-1.3973,0.0723,-0.0114,healthy
2669.5000,16.9714,-1.1761,-4.4079,-0.0376,0.4454,0.1578,0.0356,healthy
2670.0000,2.8211,-1.2135,0.8129,-0.0022,-1.6156,0.3094,-0.0220,healthy
2670.5000,3.0070,1.0679,4.1904,-0.0607,-1.2978,-0.4651,0.0034,healthy
2671.0000,1.8186,-0.9536,-0.2238,0.0050,0.0456,0.2621,-0.0223,healthy
2671.5000,-30.2737,-2.2869,0.0799,0.0101,0.5877,-0.1025,-0.0380,healthy
2672.0000,-1.2060,0.1836,-0.0186,-0.0481,-0.8671,-0.1360,-0.0083,healthy
2672.5000,-10.0238,-0.7696,0.7620,0.0035,-0.7393,-0.3148,0.0017,healthy
2673.0000,-17.7967,-1.7987,2.9911,-0.0049,-1.6339,0.1437,-0.0181,healthy
2673.5000,21.5103,0.1076,5.7576,-0.0230,0.5096,0.0479,-0.0198,healthy
2674.0000,7.5631,1.1509,1.4949,-0.0226,0.0353,0.2610,-0.0242,healthy
2674.5000,-0.4475,0.0302,1.6928,0.0224,0.0101,-0.4555,-0.0053,healthy
2675.0000,-8.4721,-1.5994,-0.7178,0.0014,-1.3115,0.3232,-0.0037,healthy
2675.5000,4.4425,0.7227,-0.3234,0.0479,0.8117,0.1600,0.0289,healthy
2676.0000,14.8715,1.5527,-0.3639,-0.0518,-0.5004,-0.2586,0.0177,healthy
2676.5000,-12.4045,3.3196,-1.0984,-0.0094,0.8895,0.3078,-0.0011,healthy
2677.0000,-0.0724,2.1628,0.3826,-0.0307,-0.6559,0.1230,-0.0258,healthy
2677.5000,13.0210,-1.5080,1.8746,0.0030,0.3262,-0.3781,-0.0240,healthy
2678.0000,-29.0400,1.2871,0.1907,0.0135,-0.7548,0.0558,0.0101,healthy
2678.5000,-0.8635,0.3848,-0.8416,-0.0591,0.9618,-0.7542,0.0454,healthy
2679.0000,-6.4394,-1.7281,0.3780,0.0297,-1.2095,0.2077,-0.0045,healthy
2679.5000,-2.0074,0.4257,-2.8796,0.1081,0.3013,-0.1972,-0.0347,healthy
2680.0000,-7.5244,2.8780,2.4100,0.0085,-1.2208,-0.4969,0.0136,healthy
2680.5000,2.0644,1.7938,-1.2395,-0.0434,-0.4276,-0.7077,0.0233,healthy
2681.0000,28.8544,-1.5202,-3.4649,-0.0146,0.6393,0.0921,0.0066,healthy
2681.5000,-4.8588,0.0206,1.3852,-0.0162,-1.1411,-0.0392,-0.0012,healthy
2682.0000,4.3757,0.7375,1.5341,-0.0334,0.4688,-0.0990,-0.0153,healthy
2682.5000,29.9212,-2.5949,-2.5798,0.0361,0.7555,0.0750,-0.0183,healthy
2683.0000,-8.2502,-2.5432,1.8707,-0.0912,-2.0014,0.0035,0.0089,healthy
2683.5000,27.2201,0.2319,1.9017,0.0136,0.4757,0.2216,-0.0181,healthy
2684.0000,0.0798,0.2515,5.9246,0.0645,1.1257,-0.0037,0.0067,healthy
2684.5000,26.7284,-2.7582,-0.7051,0.0613,-0.7483,-0.1423,-0.0162,healthy
2685.0000,11.2530,0.5820,-0.1631,0.0512,-0.8595,-0.1370,0.0188,healthy
2685.5000,4.6066,1.6304,-1.8204,-0.0330,-1.6260,0.0645,-0.0081,healthy
2686.0000,-0.9845,-0.3275,1.4810,0.0729,-0.9615,0.1386,-0.0022,healthy
2686.5000,-9.3606,0.0897,-0.0138,0.0183,1.0189,-0.1780,0.0090,healthy
2687.0000,1.1369,0.8571,2.9638,0.0712,-0.4175,-0.1443,0.0238,healthy
2687.5000,13.4604,0.6585,-1.3019,0.0541,0.4999,0.0796,0.0154,healthy
2688.0000,-0.1967,-2.5029,1.4156,0.0157,-0.6245,0.0974,0.0019,healthy
2688.5000,-4.7493,-1.3577,-0.7135,-0.0122,-0.1121,-0.2806,0.0011,healthy
2689.0000,-3.7617,-0.5938,-5.5274,0.1182,1.2459,-0.3821,-0.0222,healthy
2689.5000,14.8871,-1.2912,1.8841,-0.0890,1.3467,0.0159,-0.0050,healthy
2690.0000,18.3774,2.2005,-5.2441,-0.0087,0.1529,0.1431,0.0288,healthy
2690.5000,-10.0073,0.9517,-0.4785,-0.0703,-0.2078,0.0820,0.0026,healthy
2691.0000,-10.0288,-1.6646,-0.4316,0.0058,-0.7904,-0.4188,-0.0150,healthy
2691.5000,5.6904,-0.3215,-0.0251,0.0178,0.8021,0.1000,0.0153,healthy
2692.0000,22.9130,1.6956,0.1419,-0.0321,-0.1197,0.2589,0.0037,healthy
2692.5000,17.1899,-0.9694,0.1124,-0.0284,1.2953,-0.1291,-0.0381,healthy
2693.0000,-18.7778,1.2774,1.0892,-0.0660,-1.6825,-0.1971,-0.0171,healthy
2693.5000,-3.9611,2.0748,-0.3262,0.0226,-0.4319,0.3532,-0.0240,healthy
2694.0000,-13.9591,1.8242,7.8471,-0.0233,-0.1472,0.3201,-0.0207,healthy
2694.5000,-4.0127,0.2706,-1.0272,0.0211,0.5119,-0.2812,-0.0130,healthy
2695.0000,24.0661,1.8765,-3.6678,-0.0262,-1.2928,0.0595,0.0126,healthy
2695.5000,-21.3390,-0.7834,-4.2300,0.0124,-0.1360,-0.3273,-0.0193,healthy
2696.0000,-24.2830,3.7288,1.9748,0.0370,0.9741,0.1299,-0.0267,healthy
2696.5000,-12.4283,0.3613,-4.7749,0.0239,0.3148,-0.1448,0.0148,healthy
2697.0000,4.3097,1.7202,-3.6292,0.0105,0.3345,-0.2970,-0.0025,healthy
2697.5000,9.3113,-0.5430,-4.0613,-0.0052,-0.8131,-0.4279,0.0170,healthy
2698.0000,6.5617,0.7491,1.3714,0.0239,-0.2174,0.3736,0.0026,healthy
2698.5000,17.6353,0.8152,3.9921,-0.0301,-1.0247,-0.1401,0.0744,healthy
2699.0000,-26.4463,-1.3933,-2.8318,-0.0098,1.0128,0.9510,-0.0031,healthy
2699.5000,17.8250,-1.4377,1.2661,0.0173,0.4230,0.4269,-0.0168,healthy
2700.0000,-4.6814,-0.3068,-7.9108,0.0769,0.1280,0.3901,0.0049,healthy
2700.5000,10.9724,1.6580,-2.2342,-0.0306,0.1779,-0.6127,-0.0065,healthy
2701.0000,-19.8514,-2.7471,1.8074,-0.0443,1.2142,-0.0375,0.0067,healthy
2701.5000,0.0744,-0.5443,-0.9369,0.0143,2.0178,-0.6282,-0.0063,healthy
2702.0000,3.5441,1.9648,2.9821,0.0604,0.0821,0.1423,0.0241,healthy
2702.5000,17.3363,-1.8482,-6.6996,0.0406,0.0828,-0.0166,0.0251,healthy
2703.0000,-23.7788,1.8809,-2.2049,0.0011,0.3973,0.4462,-0.0120,healthy
2703.5000,0.4613,-1.6917,1.3582,0.0613,1.4530,-0.3148,0.0142,healthy
2704.0000,-16.2785,-1.3748,1.3206,-0.0905,0.7759,0.1409,0.0178,healthy
2704.5000,7.5824,-0.2208,1.5508,0.0506,0.3993,0.0115,0.0209,healthy
2705.0000,11.6582,2.8102,0.6225,-0.0157,0.7729,-0.0080,-0.0276,healthy
2705.5000,19.3076,-0.9600,-3.4324,0.0315,0.4174,0.2362,0.0084,healthy
2706.0000,-8.0254,-2.5994,-2.3373,0.0504,-1.3956,0.1465,-0.0208,healthy
2706.5000,13.9084,-2.1029,6.9492,0.0097,1.0704,0.2616,-0.0102,healthy
2707.0000,20.4135,1.3979,-3.7781,0.0035,-0.7956,0.1628,0.0019,healthy
2707.5000,-24.6487,-2.0321,-4.2467,-0.0196,-0.0855,0.1112,-0.0124,healthy
2708.0000,9.1852,1.7819,2.0397,0.0846,-0.7738,-0.2232,0.0002,healthy
2708.5000,14.3777,0.1047,-3.1778,0.0172,-0.2622,-0.0927,0.0171,healthy
2709.0000,-3.8809,-0.0484,5.3766,0.0111,0.2397,-0.3120,0.0061,healthy
2709.5000,-18.1616,0.4460,8.2033,0.0755,1.3588,-0.0896,-0.0094,healthy
2710.0000,14.1443,-1.2014,-0.7228,-0.0251,-0.4213,0.1338,0.0036,healthy
2710.5000,-17.9926,0.2068,0.9284,-0.0125,1.4633,-0.4290,0.0043,healthy
2711.0000,-2.6753,-1.7896,-5.4740,0.0469,-1.6013,0.2380,0.0115,healthy
2711.5000,-0.6019,2.0233,3.0948,0.0887,-1.2309,-0.0788,-0.0191,healthy
2712.0000,10.7331,-1.5409,-6.7159,0.0022,-0.8472,-0.0423,-0.0055,healthy
2712.5000,-9.3995,0.6583,-4.0186,0.0193,0.7650,-0.0057,0.0003,healthy
2713.0000,-10.2688,-1.5521,0.3558,-0.0794,-0.9307,0.0528,0.0317,healthy
2713.5000,1.4837,-0.7998,1.6430,0.0641,-1.2470,-0.7334,-0.0156,healthy
2714.0000,15.0959,-0.5607,-4.4517,-0.0542,1.7965,-0.0300,0.0055,healthy
2714.5000,34.3118,4.4720,-1.6276,-0.0270,-0.1326,-0.2095,-0.0099,healthy
2715.0000,-22.6122,-0.0217,-4.9847,0.0094,1.4877,-0.0786,-0.0204,healthy
2715.5000,4.7301,-1.2323,-0.9511,-0.0325,1.0317,0.2290,0.0082,healthy
2716.0000,-16.2980,-0.6668,-2.4023,-0.0970,0.8064,-0.1492,-0.0115,healthy
2716.5000,15.2822,-2.2570,-1.9071,-0.0618,1.2584,-0.2317,0.0199,healthy
2717.0000,-14.0782,-0.2442,1.9536,0.0049,-0.2692,0.0937,-0.0161,healthy
2717.5000,-10.1197,2.7766,0.8447,0.0748,-1.1548,-0.3540,-0.0019,healthy
2718.0000,-8.8391,0.5041,1.6836,0.0708,0.5179,0.3581,0.0052,healthy
2718.5000,-1.1430,1.3551,-0.3876,0.0191,-0.3521,0.5831,-0.0001,healthy
2719.0000,4.8480,-1.3649,2.1508,0.0078,0.6013,-0.4147,-0.0281,healthy
2719.5000,7.2555,-0.3050,-0.1053,0.0399,0.9023,0.1872,-0.0265,healthy
2720.0000,-0.0865,0.3059,-1.4742,0.0663,-0.8056,0.4489,0.0098,healthy
2720.5000,-19.9484,-1.0880,1.7117,0.0059,-0.5913,-0.1417,0.0250,healthy
2721.0000,10.9168,0.6000,-1.2703,0.0076,-0.0890,-0.1764,-0.0250,healthy
2721.5000,-0.7944,0.9231,-0.9885,0.0102,1.2699,-0.1810,-0.0471,healthy
2722.0000,17.4260,0.8143,3.2048,0.0505,-0.7855,0.3708,0.0083,healthy
2722.5000,-10.6161,-0.2266,2.9223,-0.0684,1.8341,0.3987,0.0114,healthy
2723.0000,-24.0341,1.6364,-0.8914,0.0008,-1.6447,-0.0779,0.0165,healthy
2723.5000,-0.5104,-0.3864,2.6186,0.0200,1.6189,0.4559,0.0079,healthy
2724.0000,19.4393,-0.5232,-3.8345,-0.0947,0.2399,-0.3614,0.0138,healthy
2724.5000,2.4141,2.1623,-0.8740,0.0459,0.5344,0.1531,0.0390,healthy
2725.0000,-2.9950,-1.6604,-2.2554,0.0538,0.5756,-0.2597,-0.0127,healthy
2725.5000,-13.0552,-2.5545,-0.0053,-0.0973,-2.3155,0.0496,0.0233,healthy
2726.0000,26.3665,-1.3017,2.2038,-0.0207,-0.2832,-0.1055,0.0367,healthy
2726.5000,-15.4440,0.5809,1.6670,-0.0190,-0.1469,-0.3143,0.0021,healthy
2727.0000,-10.8809,1.9254,1.2589,-0.0444,1.2121,0.1001,-0.0042,healthy
2727.5000,8.5505,-0.9908,0.4125,-0.0375,-0.0824,-0.3639,-0.0117,healthy
2728.0000,-27.8403,2.7223,-0.4781,-0.0261,1.4254,0.2159,-0.0265,healthy
2728.5000,19.1189,0.0408,3.6036,0.0305,1.8215,0.2202,-0.0612,healthy
2729.0000,9.3629,-0.1733,-4.6396,0.0624,0.5873,0.0341,0.0228,healthy
2729.5000,13.4885,-1.2749,-2.0003,0.0276,0.1940,-0.0910,-0.0091,healthy
2730.0000,8.3718,2.9270,1.2338,-0.0457,-1.0212,0.2177,-0.0032,healthy
2730.5000,-2.4169,-0.2254,4.5836,0.0396,0.6462,0.2445,-0.0198,healthy
2731.0000,-15.9472,-1.9980,-1.0375,0.0302,-0.3029,-0.1459,-0.0031,healthy
2731.5000,-2.1011,3.6865,-0.7828,-0.1467,1.4109,0.0529,0.0218,healthy
2732.0000,-14.6285,0.5905,-3.8698,0.0620,-1.4451,-0.1213,-0.0129,healthy
2732.5000,7.2923,1.1982,-1.6246,0.0067,-0.6533,0.1380,0.0378,healthy
2733.0000,12.1017,2.5223,2.1247,0.0085,0.9510,-0.2214,-0.0043,healthy
2733.5000,22.1521,0.9217,4.7379,-0.0871,1.7436,0.0620,0.0022,healthy
2734.0000,5.5765,1.4623,-0.8799,0.0807,0.7474,-0.0313,0.0202,healthy
2734.5000,13.8686,0.0815,-2.3969,0.0168,1.3037,0.2672,0.0175,healthy
2735.0000,-4.4572,1.1006,0.2093,0.0388,0.2114,-0.1633,0.0179,healthy
2735.5000,-7.1742,-0.0512,-4.8440,-0.0662,1.7375,0.0813,0.0513,healthy
2736.0000,7.1051,-0.0303,3.7067,0.0256,0.2828,-0.1269,0.0174,healthy
2736.5000,-5.7971,0.1796,-3.6922,0.0266,0.5582,-0.4589,0.0031,healthy
2737.0000,4.0378,-0.5952,0.9414,-0.0078,0.2574,-0.0764,0.0177,healthy
2737.5000,-15.9179,0.7566,0.8970,-0.0647,-0.2108,0.1890,-0.0164,healthy
2738.0000,-13.2244,0.7528,1.8832,-0.0031,0.4823,0.1986,0.0039,healthy
2738.5000,9.5311,1.2284,0.7668,-0.0478,0.3087,-0.1860,0.0445,healthy
2739.0000,13.3004,0.9594,0.0081,-0.0349,0.5116,0.2948,-0.0078,healthy
2739.5000,-14.7848,3.0001,1.2858,0.0580,-2.1843,0.3817,0.0150,healthy
2740.0000,10.0592,1.5789,2.5041,0.0043,-0.8112,-0.2779,-0.0113,healthy
2740.5000,-7.9910,-0.3109,5.3894,-0.0040,-0.4626,0.0403,-0.0172,healthy
2741.0000,0.2476,0.6796,-3.3076,-0.0588,-1.4355,0.3193,-0.0101,healthy
2741.5000,21.2542,2.1190,-5.5171,-0.0023,-0.8779,0.3908,0.0341,healthy
2742.0000,12.1123,-1.4250,-4.6407,-0.0075,0.7622,0.0635,0.0083,healthy
2742.5000,11.9381,3.0214,-5.4398,-0.0491,0.3705,0.3336,-0.0051,healthy
2743.0000,28.6319,-1.1620,-3.5990,0.0543,1.0311,0.3913,-0.0051,healthy
2743.5000,-10.5582,1.3504,-3.9798,0.0519,0.9625,0.1716,-0.0047,healthy
2744.0000,-14.7881,0.0099,-1.2491,-0.0387,1.0417,-0.0825,0.0029,healthy
2744.5000,-10.8318,-0.0764,2.5654,0.0198,0.0942,0.1116,-0.0173,healthy
2745.0000,-3.8175,-1.9544,1.8795,-0.0926,1.4004,-0.2013,0.0103,healthy
2745.5000,-35.3183,1.3613,-1.8667,0.0159,-0.5180,-0.1850,0.0216,healthy
2746.0000,-3.1114,-1.9325,-1.6076,0.0391,1.3490,-0.4615,-0.0019,healthy
2746.5000,-8.1686,-2.1642,6.0323,-0.0561,0.9363,0.2635,-0.0263,healthy
2747.0000,11.7564,1.7396,1.7844,0.0008,0.7016,0.3177,0.0052,healthy
2747.5000,5.2863,2.6844,0.5181,0.0064,0.0299,-0.5662,-0.0247,healthy
2748.0000,-9.0104,-1.0009,0.3645,0.1445,-0.6313,-0.1423,-0.0289,healthy
2748.5000,8.8494,1.5047,-0.8677,0.1290,0.0466,-0.1823,0.0142,healthy
2749.0000,10.8489,1.1948,6.0094,0.0161,-1.4743,0.1542,-0.0472,healthy
2749.5000,-11.5282,-0.1373,-0.5695,-0.0332,1.0832,-0.0030,0.0033,healthy
2750.0000,-7.3954,2.0037,0.4479,0.0122,-0.4352,0.1941,0.0173,healthy
2750.5000,-33.3804,-0.2454,-4.9465,0.0563,-0.3736,0.0077,0.0432,healthy
2751.0000,-16.3599,0.7763,-1.9091,-0.0837,-1.7835,0.0803,-0.0337,healthy
2751.5000,-11.1370,-1.8807,-1.6522,-0.1046,-1.0094,0.0134,-0.0074,healthy
2752.0000,1.1125,-1.8165,1.4589,-0.0573,2.6614,0.3513,-0.0162,healthy
2752.5000,-14.1807,1.7536,-2.3257,0.0381,-0.6045,-0.2956,0.0099,healthy
2753.0000,-7.7018,0.8268,0.1449,0.0410,1.0579,-0.2259,-0.0198,healthy
2753.5000,-18.3800,-0.2137,-1.8191,0.0221,-1.2584,-0.2611,0.0444,healthy
2754.0000,2.5667,2.8618,-3.3019,0.0555,-1.3243,0.1325,-0.0194,healthy
2754.5000,6.3857,2.8460,-3.4239,-0.0091,-0.0096,-0.4894,0.0020,healthy
2755.0000,6.0355,0.6588,-0.5202,-0.0135,0.0735,-0.5801,0.0125,healthy
2755.5000,0.1854,-2.1835,0.3092,0.0193,-0.5933,0.2052,0.0109,healthy
2756.0000,-23.1161,-0.1674,-0.5812,0.0856,0.0033,-0.4146,-0.0047,healthy
2756.5000,-9.2993,-1.2489,-2.4986,0.0206,-0.7669,-0.2696,-0.0334,healthy
2757.0000,-6.1096,0.1343,-0.4133,-0.0048,1.2219,-0.4093,-0.0053,healthy
2757.5000,-6.0494,-1.4044,-0.9681,0.0201,2.0193,-0.2157,-0.0313,healthy
2758.0000,1.1247,-1.7943,-3.1256,0.0711,1.0537,0.8784,-0.0017,healthy
2758.5000,21.3831,-3.3939,0.2493,-0.0180,-1.3580,-0.1013,0.0061,healthy
2759.0000,12.1814,0.2509,5.4310,-0.0224,0.4538,-0.0070,-0.0104,healthy
2759.5000,-14.8128,-3.4481,-0.4487,-0.0237,-0.5743,-0.3052,-0.0090,healthy
