timestamp,res_rpm,res_cht,res_egt,res_oil_p,res_oil_t,res_fuel,res_vib,composite_score,composite_ewma,health_index,health_status,rul_est,rul_lower,rul_upper,rul_status,health_slope,res_cht_ewma,res_egt_ewma,res_vib_std_w,fault_label
504.0000,11.3437,2.5871,-7.3158,-0.0246,-1.3373,-0.1594,0.0095,0.1019,0.0700,95.0303,healthy,,,,not_estimable,0.6004,0.6413,-0.9347,0.0136,healthy
504.5000,5.6826,2.1609,-0.7461,0.0056,-0.7048,-0.0547,0.0124,0.0547,0.0681,97.3035,healthy,,,,not_estimable,0.3864,0.8313,-0.9111,0.0128,healthy
505.0000,-18.5222,-0.0137,-5.6921,-0.0042,0.8633,0.1221,-0.0055,0.0716,0.0686,96.4842,healthy,,,,not_estimable,3.9086,0.7256,-1.5087,0.0132,healthy
505.5000,21.6346,4.6626,0.5532,-0.0192,0.5695,-0.1848,0.0136,0.1180,0.0747,94.2717,healthy,,,,not_estimable,3.5926,1.2178,-1.2510,0.0128,healthy
506.0000,-7.5112,2.0262,3.9127,0.0113,1.7842,-0.3006,0.0395,0.0908,0.0767,95.5627,healthy,,,,not_estimable,-1.9394,1.3188,-0.6055,0.0162,healthy
506.5000,-24.8264,0.8108,-1.8484,-0.0062,-1.0117,-0.0632,0.0176,0.0655,0.0753,96.7793,healthy,,,,not_estimable,-3.7469,1.2553,-0.7609,0.0131,healthy
507.0000,-15.6757,-1.4957,-1.6761,-0.0315,-0.3024,-0.1537,-0.0067,0.0570,0.0730,97.1888,healthy,,,,not_estimable,-3.1537,0.9114,-0.8753,0.0133,healthy
507.5000,-15.3157,-2.2950,-3.0175,-0.0549,1.0130,0.4919,-0.0068,0.0961,0.0759,95.3064,healthy,,,,not_estimable,-2.5648,0.5106,-1.1431,0.0141,healthy
508.0000,0.7826,-2.1675,0.1328,0.0178,-1.0494,-0.6203,0.0046,0.0883,0.0775,95.6796,healthy,,,,not_estimable,-4.3627,0.1759,-0.9836,0.0140,healthy
508.5000,-4.1078,-1.4005,-0.0997,-0.0603,1.1595,0.2610,0.0303,0.0711,0.0767,96.5089,healthy,,,,not_estimable,-6.4554,-0.0212,-0.8731,0.0156,healthy
509.0000,-5.0525,2.0660,-3.0574,0.0897,0.0347,-0.6179,0.0090,0.1056,0.0803,94.8588,healthy,,,,not_estimable,-5.6175,0.2397,-1.1461,0.0156,healthy
509.5000,9.2955,0.7306,2.7377,0.0644,-0.7986,-0.0290,-0.0358,0.0695,0.0789,96.5832,healthy,,,,not_estimable,-8.3956,0.3011,-0.6606,0.0214,healthy
510.0000,5.0981,-0.9201,8.1071,-0.0795,-1.7160,-0.3302,-0.0201,0.1111,0.0830,94.5977,healthy,,,,not_estimable,-6.1576,0.1484,0.4353,0.0227,healthy
510.5000,4.7407,-0.2038,3.5696,0.0314,0.5223,-0.4712,-0.0200,0.0713,0.0815,96.4963,healthy,,,,not_estimable,-9.2313,0.1044,0.8271,0.0237,healthy
511.0000,6.1474,-0.3866,-0.3318,0.0569,1.4763,0.3906,0.0128,0.0678,0.0798,96.6677,healthy,,,,not_estimable,-6.8972,0.0430,0.6822,0.0201,healthy
511.5000,9.2420,1.2001,-0.3676,-0.0293,0.3400,0.2122,-0.0251,0.0532,0.0765,97.3731,healthy,,,,not_estimable,-8.4676,0.1877,0.5510,0.0202,healthy
512.0000,-31.6193,-1.3182,-1.5407,0.0176,0.3966,0.0122,0.0215,0.0793,0.0768,96.1105,healthy,,,,not_estimable,-3.9860,-0.0006,0.2895,0.0219,healthy
512.5000,-5.4666,0.5245,-1.6025,-0.0063,0.2636,0.0326,0.0339,0.0445,0.0728,97.7989,healthy,,,,not_estimable,-2.1978,0.0651,0.0530,0.0247,healthy
513.0000,-32.7032,0.4501,2.8745,0.0341,0.9223,-0.2358,0.0175,0.0868,0.0745,95.7539,healthy,,,,not_estimable,3.7700,0.1132,0.4057,0.0253,healthy
513.5000,0.5409,-1.2733,3.0051,-0.0223,1.2265,-0.1448,-0.0408,0.0695,0.0739,96.5864,healthy,,,,not_estimable,2.2781,-0.0601,0.7306,0.0265,healthy
514.0000,-0.0695,2.3820,-3.5086,0.0507,-2.8845,-0.2134,-0.0169,0.0980,0.0769,95.2166,healthy,,,,not_estimable,5.2718,0.2451,0.2007,0.0263,healthy
514.5000,15.6830,-0.4434,1.0989,-0.0072,-0.3199,-0.1642,-0.0052,0.0417,0.0725,97.9358,healthy,,,,not_estimable,1.5606,0.1591,0.3130,0.0243,healthy
515.0000,17.8145,-1.4891,3.3334,-0.0159,-0.6184,-0.0702,-0.0108,0.0635,0.0714,96.8749,healthy,,,,not_estimable,6.7845,-0.0469,0.6906,0.0238,healthy
515.5000,3.0416,1.2793,-1.0505,0.0324,0.1887,0.3926,-0.0184,0.0611,0.0701,96.9922,healthy,,,,not_estimable,8.5232,0.1188,0.4729,0.0237,healthy
516.0000,-7.5054,0.0817,-0.6346,0.0450,-0.3964,0.1714,-0.0160,0.0428,0.0667,97.8807,healthy,,,,not_estimable,6.2004,0.1142,0.3345,0.0233,healthy
516.5000,7.2774,0.6126,2.0879,-0.1168,0.4452,0.0867,0.0018,0.0797,0.0683,96.0945,healthy,,,,not_estimable,7.3559,0.1765,0.5537,0.0224,healthy
517.0000,-7.9188,-1.7770,2.1733,-0.1452,0.3339,-0.3044,-0.0104,0.1090,0.0734,94.6969,healthy,,,,not_estimable,7.3361,-0.0677,0.7561,0.0206,healthy
517.5000,-0.0209,1.2186,1.2872,0.0171,-1.9161,0.1276,-0.0063,0.0538,0.0710,97.3453,healthy,,,,not_estimable,5.8199,0.0931,0.8225,0.0150,healthy
518.0000,14.7920,3.2586,0.7627,-0.0331,-2.1766,-0.7536,0.0143,0.1274,0.0780,93.8310,healthy,,,,not_estimable,5.7268,0.4888,0.8150,0.0144,healthy
518.5000,-8.3666,-1.8943,1.1658,-0.0661,0.7563,-0.2145,-0.0455,0.0854,0.0789,95.8187,healthy,,,,not_estimable,-0.0516,0.1909,0.8589,0.0155,healthy
519.0000,12.0852,0.5313,-0.8332,-0.0187,-0.8311,-0.3767,-0.0323,0.0659,0.0773,96.7567,healthy,,,,not_estimable,-0.5177,0.2335,0.6474,0.0168,healthy
519.5000,10.1610,-1.1780,-3.3531,0.1456,1.7187,-0.1183,-0.0098,0.1099,0.0814,94.6513,healthy,,,,not_estimable,-2.3776,0.0570,0.1473,0.0166,healthy
520.0000,-14.3219,4.0344,-4.6698,-0.0665,0.8524,-0.0929,-0.0082,0.1155,0.0856,94.3895,healthy,,,,not_estimable,-4.9221,0.5542,-0.4548,0.0167,healthy
520.5000,14.6084,1.8594,1.7867,0.0443,-1.7876,-0.1370,-0.0123,0.0747,0.0843,96.3332,healthy,,,,not_estimable,-11.3286,0.7174,-0.1747,0.0166,healthy
521.0000,10.4785,0.4232,0.3246,-0.0381,-0.7974,-0.0123,0.0003,0.0379,0.0785,98.1217,healthy,,,,not_estimable,-10.7682,0.6806,-0.1122,0.0170,healthy
521.5000,1.5289,-1.8418,1.3666,-0.0726,0.2397,0.0381,-0.0075,0.0637,0.0766,96.8667,healthy,,,,not_estimable,-6.7875,0.3653,0.0726,0.0165,healthy
522.0000,-11.4349,-1.4791,-2.4866,-0.0306,-0.4462,0.3949,0.0303,0.0760,0.0766,96.2691,healthy,,,,not_estimable,-3.8841,0.1347,-0.2473,0.0212,healthy
522.5000,-12.8881,1.1194,0.3078,-0.0711,-0.1732,-0.2499,-0.0206,0.0683,0.0755,96.6439,healthy,,,,not_estimable,-4.3061,0.2578,-0.1779,0.0216,healthy
523.0000,-8.0649,-2.0437,0.2359,-0.0784,-1.1080,-0.2570,0.0019,0.0785,0.0759,96.1519,healthy,,,,not_estimable,-0.9151,-0.0299,-0.1262,0.0204,healthy
523.5000,8.1389,-1.9967,3.8370,-0.0362,0.3455,-0.0394,-0.0053,0.0655,0.0746,96.7790,healthy,,,,not_estimable,-2.0340,-0.2757,0.3692,0.0163,healthy
524.0000,-14.3344,0.0132,2.5553,-0.0545,0.0196,0.0840,-0.0012,0.0527,0.0719,97.3998,healthy,,,,not_estimable,-0.5722,-0.2396,0.6425,0.0135,healthy
524.5000,6.5627,0.2001,-2.2199,-0.0073,0.7557,0.0044,-0.0065,0.0316,0.0668,98.4307,healthy,,,,not_estimable,-0.6764,-0.1846,0.2847,0.0134,healthy
525.0000,-18.6263,0.5700,1.5137,0.0084,-0.0483,0.5410,0.0176,0.0774,0.0681,96.2057,healthy,,,,not_estimable,5.7449,-0.0903,0.4383,0.0147,healthy
525.5000,-3.0610,-0.6593,-2.2407,-0.0395,-0.6287,0.2470,0.0074,0.0484,0.0657,97.6085,healthy,,,,not_estimable,6.2525,-0.1614,0.1034,0.0142,healthy
526.0000,1.6447,1.3802,-7.8389,0.0315,0.1370,0.4050,-0.0226,0.0990,0.0698,95.1722,healthy,,,,not_estimable,9.5079,0.0313,-0.8894,0.0161,healthy
526.5000,36.6770,-1.2927,5.1779,-0.0332,0.3629,0.1287,0.0245,0.1037,0.0741,94.9464,healthy,,,,not_estimable,10.1591,-0.1342,-0.1310,0.0177,healthy
527.0000,-20.6597,0.9400,-1.1248,-0.0077,0.0019,0.0181,0.0101,0.0511,0.0712,97.4786,healthy,,,,not_estimable,7.5275,0.0001,-0.2552,0.0152,healthy
527.5000,22.0802,0.3212,3.1184,-0.1085,1.2282,-0.7667,-0.0071,0.1257,0.0780,93.9077,healthy,,,,not_estimable,6.7960,0.0402,0.1665,0.0136,healthy
528.0000,2.2476,0.9010,-1.9840,0.0041,-1.0857,0.0068,0.0154,0.0403,0.0733,98.0075,healthy,,,,not_estimable,4.4589,0.1478,-0.1023,0.0143,healthy
528.5000,6.1676,1.7730,-2.4220,0.1126,0.9086,-0.1063,-0.0126,0.0891,0.0753,95.6404,healthy,,,,not_estimable,3.1117,0.3509,-0.3923,0.0149,healthy
529.0000,1.7752,-0.6830,-1.6398,0.0397,-1.2194,-0.0985,0.0037,0.0438,0.0713,97.8354,healthy,,,,not_estimable,0.7191,0.2217,-0.5482,0.0149,healthy
529.5000,6.6709,-0.9916,0.7579,-0.0086,0.6530,0.2872,-0.0223,0.0510,0.0688,97.4808,healthy,,,,not_estimable,3.8989,0.0700,-0.3849,0.0167,healthy
530.0000,-2.3053,-2.5326,0.5284,-0.0579,-2.0550,-0.4079,0.0155,0.0939,0.0719,95.4137,healthy,,,,not_estimable,2.2869,-0.2553,-0.2708,0.0165,healthy
530.5000,21.8108,-3.0285,1.4931,0.0816,-0.2990,0.3163,0.0074,0.1043,0.0760,94.9209,healthy,,,,not_estimable,-3.8751,-0.6019,-0.0503,0.0165,healthy
531.0000,-6.8471,-0.2640,-1.4891,-0.0080,0.9537,0.1785,-0.0001,0.0358,0.0709,98.2277,healthy,,,,not_estimable,-7.3841,-0.5597,-0.2301,0.0143,healthy
531.5000,16.9835,-0.1613,0.1213,-0.0337,-0.4145,0.0555,0.0106,0.0446,0.0677,97.7930,healthy,,,,not_estimable,-1.5807,-0.5099,-0.1862,0.0126,healthy
532.0000,-9.6655,-1.6291,-2.5295,-0.0324,-0.1041,0.2319,-0.0309,0.0678,0.0677,96.6657,healthy,,,,not_estimable,1.0805,-0.6498,-0.4791,0.0159,healthy
532.5000,-0.9038,-1.3066,4.4079,0.1036,0.2633,-0.5512,0.0163,0.1050,0.0723,94.8847,healthy,,,,not_estimable,0.5098,-0.7319,0.1318,0.0168,healthy
533.0000,-16.0794,2.2852,-3.9420,-0.0059,-2.3373,0.1005,-0.0154,0.0899,0.0745,95.6068,healthy,,,,not_estimable,-2.4754,-0.3548,-0.3775,0.0165,healthy
533.5000,6.8254,1.3138,-2.4659,0.0225,0.2820,-0.4604,0.0340,0.0771,0.0749,96.2203,healthy,,,,not_estimable,-4.8378,-0.1462,-0.6385,0.0197,healthy
534.0000,21.6769,-1.8924,-1.2703,-0.0102,-0.9708,0.0909,-0.0010,0.0678,0.0740,96.6679,healthy,,,,not_estimable,-4.8619,-0.3645,-0.7175,0.0197,healthy
534.5000,-1.1603,-0.6635,7.1668,-0.0033,0.9226,-0.3767,-0.0257,0.0895,0.0759,95.6251,healthy,,,,not_estimable,-2.8415,-0.4019,0.2680,0.0202,healthy
535.0000,-2.9533,0.6090,2.3005,-0.0212,-0.1243,-0.2562,0.0450,0.0648,0.0745,96.8099,healthy,,,,not_estimable,-0.5233,-0.2755,0.5221,0.0243,healthy
535.5000,-16.7193,-0.9397,-2.5607,0.0711,0.2433,-0.1536,0.0137,0.0695,0.0739,96.5867,healthy,,,,not_estimable,0.1164,-0.3585,0.1367,0.0244,healthy
536.0000,-3.4394,-1.2130,2.4666,0.0022,-1.2215,-0.1030,-0.0207,0.0518,0.0711,97.4437,healthy,,,,not_estimable,2.9223,-0.4653,0.4280,0.0257,healthy
536.5000,-23.8919,-0.5074,1.5475,-0.0704,0.7627,0.0389,0.0052,0.0717,0.0712,96.4799,healthy,,,,not_estimable,2.7657,-0.4706,0.5679,0.0256,healthy
537.0000,-13.6932,1.6360,0.8212,0.0197,-0.0696,0.1938,0.0203,0.0580,0.0695,97.1425,healthy,,,,not_estimable,0.1191,-0.2073,0.5996,0.0233,healthy
537.5000,3.4018,1.7721,2.0874,-0.0057,-1.5520,0.7012,-0.0619,0.1181,0.0756,94.2667,healthy,,,,not_estimable,3.1296,0.0402,0.7856,0.0315,healthy
538.0000,19.7852,-1.1032,0.1742,0.0191,-0.5579,-0.2226,0.0034,0.0571,0.0733,97.1836,healthy,,,,not_estimable,-5.4952,-0.1028,0.7091,0.0311,healthy
538.5000,42.1382,0.6908,0.5124,-0.0166,0.6205,0.0180,0.0002,0.0919,0.0756,95.5111,healthy,,,,not_estimable,-1.4164,-0.0036,0.6845,0.0289,healthy
539.0000,-8.7988,-0.0096,-4.6588,-0.0271,0.0829,-0.0475,0.0009,0.0519,0.0727,97.4368,healthy,,,,not_estimable,-4.5411,-0.0043,0.0166,0.0289,healthy
539.5000,21.5295,-1.5124,4.3293,0.0447,0.6575,-0.3409,-0.0318,0.0929,0.0752,95.4620,healthy,,,,not_estimable,-0.1824,-0.1928,0.5557,0.0296,healthy
540.0000,3.6563,-0.4456,-1.3425,0.0930,-0.4165,-0.6116,-0.0053,0.0921,0.0773,95.4974,healthy,,,,not_estimable,0.1909,-0.2244,0.3184,0.0244,healthy
540.5000,-2.2687,-1.8964,-3.7117,-0.0929,1.1572,-0.3080,-0.0303,0.0969,0.0798,95.2702,healthy,,,,not_estimable,-2.9271,-0.4334,-0.1853,0.0241,healthy
541.0000,6.4889,1.7446,-1.5130,0.0041,1.3556,-0.1906,0.0072,0.0571,0.0769,97.1839,healthy,,,,not_estimable,-7.3835,-0.1612,-0.3513,0.0246,healthy
541.5000,0.9287,2.3287,-1.3922,-0.0270,-1.8081,-0.1375,-0.0115,0.0709,0.0762,96.5153,healthy,,,,not_estimable,-2.3570,0.1501,-0.4814,0.0241,healthy
542.0000,1.6559,-0.6159,-2.4037,-0.0456,0.5348,-0.4521,0.0036,0.0652,0.0748,96.7917,healthy,,,,not_estimable,0.8882,0.0543,-0.7217,0.0222,healthy
542.5000,-6.1250,-0.9736,2.3329,-0.1078,1.4591,-0.1144,-0.0000,0.0825,0.0758,95.9600,healthy,,,,not_estimable,2.7019,-0.0742,-0.3399,0.0140,healthy
543.0000,-20.9716,1.5819,2.9226,0.0180,0.4241,-0.0765,0.0041,0.0656,0.0745,96.7718,healthy,,,,not_estimable,-0.3073,0.1328,0.0680,0.0140,healthy
543.5000,-23.1544,1.8242,-5.8776,-0.0242,-0.0958,-0.2938,-0.0097,0.0933,0.0769,95.4402,healthy,,,,not_estimable,-0.7509,0.3443,-0.6752,0.0139,healthy
544.0000,9.7987,-1.6716,-1.5443,-0.0272,-1.3795,0.2032,-0.0000,0.0608,0.0748,97.0055,healthy,,,,not_estimable,-2.5252,0.0923,-0.7839,0.0138,healthy
544.5000,-4.1505,-0.2221,-1.3293,0.0601,-0.3647,-0.5366,0.0034,0.0732,0.0746,96.4081,healthy,,,,not_estimable,-0.6271,0.0530,-0.8521,0.0111,healthy
545.0000,-8.9413,-0.0884,-0.5164,-0.0220,-0.5637,0.0601,0.0273,0.0409,0.0704,97.9781,healthy,,,,not_estimable,-1.7897,0.0353,-0.8101,0.0148,healthy
545.5000,0.1276,-1.1562,5.1190,-0.0241,0.8265,-0.0920,0.0056,0.0616,0.0693,96.9652,healthy,,,,not_estimable,1.8426,-0.1136,-0.0690,0.0106,healthy
546.0000,11.9240,0.5790,-2.4407,-0.0668,0.9421,0.0026,0.0143,0.0612,0.0683,96.9868,healthy,,,,not_estimable,3.1047,-0.0270,-0.3654,0.0111,healthy
546.5000,2.7055,-1.0499,4.6872,-0.0454,-0.2203,0.1016,0.0146,0.0621,0.0675,96.9409,healthy,,,,not_estimable,5.9594,-0.1549,0.2661,0.0102,healthy
547.0000,-9.8408,-0.8104,-0.4386,0.0733,-1.0037,0.0651,-0.0005,0.0581,0.0664,97.1359,healthy,,,,not_estimable,6.9918,-0.2368,0.1780,0.0104,healthy
547.5000,18.3944,-0.1520,4.7152,0.0306,-2.1822,-0.6102,0.0124,0.1045,0.0711,94.9082,healthy,,,,not_estimable,9.5308,-0.2262,0.7452,0.0103,healthy
548.0000,23.6878,-2.2336,-0.9329,0.0644,0.5346,-0.0997,0.0092,0.0839,0.0727,95.8901,healthy,,,,not_estimable,2.8032,-0.4772,0.5354,0.0103,healthy
548.5000,7.4183,-3.0847,-1.2842,-0.0420,0.4495,0.1171,-0.0340,0.0867,0.0745,95.7553,healthy,,,,not_estimable,3.1698,-0.8031,0.3080,0.0161,healthy
549.0000,14.6050,1.3774,-0.0679,0.0181,-2.1424,0.1271,0.0123,0.0667,0.0735,96.7189,healthy,,,,not_estimable,0.3696,-0.5305,0.2610,0.0161,healthy
549.5000,18.6294,-1.1105,3.8768,0.0524,0.4663,-0.2621,0.0209,0.0783,0.0741,96.1603,healthy,,,,not_estimable,2.8261,-0.6030,0.7130,0.0167,healthy
550.0000,16.9515,3.2023,0.4749,0.0290,0.8183,-0.3472,0.0086,0.0930,0.0765,95.4567,healthy,,,,not_estimable,0.7126,-0.1274,0.6832,0.0153,healthy
550.5000,9.2115,2.9578,0.6278,0.0790,-2.8061,0.1484,-0.0203,0.1073,0.0803,94.7773,healthy,,,,not_estimable,-2.6659,0.2583,0.6763,0.0175,healthy
551.0000,8.9752,-0.7597,1.9101,0.0201,-1.0621,0.1239,-0.0169,0.0468,0.0761,97.6882,healthy,,,,not_estimable,-7.6321,0.1310,0.8305,0.0182,healthy
551.5000,7.7949,3.5086,-2.6392,-0.0001,2.4340,-0.3464,-0.0159,0.1073,0.0800,94.7746,healthy,,,,not_estimable,-3.8934,0.5532,0.3968,0.0181,healthy
552.0000,-16.4601,1.4064,1.0101,-0.1177,0.0227,-0.4083,0.0064,0.0992,0.0824,95.1621,healthy,,,,not_estimable,-6.5072,0.6599,0.4735,0.0183,healthy
552.5000,10.5108,-0.9680,-1.8844,0.0208,2.2462,-0.1458,0.0163,0.0656,0.0803,96.7755,healthy,,,,not_estimable,-7.6190,0.4564,0.1787,0.0187,healthy
553.0000,-20.3372,-3.8728,4.4138,0.0299,0.1931,-0.2612,-0.0410,0.1202,0.0853,94.1679,healthy,,,,not_estimable,-7.2468,-0.0848,0.7081,0.0220,healthy
553.5000,-11.9190,1.0322,1.2560,0.0574,1.0748,0.0088,-0.0084,0.0566,0.0817,97.2114,healthy,,,,not_estimable,-9.9537,0.0549,0.7766,0.0198,healthy
554.0000,19.5535,0.0469,2.0782,-0.0397,-0.3311,0.3746,-0.0004,0.0673,0.0799,96.6926,healthy,,,,not_estimable,-9.4964,0.0539,0.9393,0.0191,healthy
554.5000,12.6033,0.6470,-6.1180,-0.0017,-0.6915,-0.4057,0.0040,0.0819,0.0802,95.9855,healthy,,,,not_estimable,-7.2823,0.1280,0.0571,0.0171,healthy
555.0000,22.3110,-0.3433,2.1202,-0.0795,-1.6199,-0.0740,-0.0172,0.0822,0.0804,95.9730,healthy,,,,not_estimable,-7.3556,0.0691,0.3150,0.0165,healthy
555.5000,-4.0751,-1.7158,-0.5326,-0.0807,0.5198,-0.2659,-0.0009,0.0715,0.0793,96.4861,healthy,,,,not_estimable,-4.3994,-0.1540,0.2091,0.0162,healthy
556.0000,-17.2837,-0.6405,-4.3115,0.0256,-0.8688,0.1915,0.0022,0.0658,0.0776,96.7625,healthy,,,,not_estimable,-2.1211,-0.2148,-0.3560,0.0161,healthy
556.5000,-3.6066,1.0600,0.2849,0.0633,-0.9770,0.2110,-0.0022,0.0564,0.0750,97.2197,healthy,,,,not_estimable,0.7583,-0.0555,-0.2759,0.0157,healthy
557.0000,1.5305,-0.5316,-4.5549,0.0651,-1.5763,-0.3080,0.0057,0.0780,0.0753,96.1760,healthy,,,,not_estimable,4.3752,-0.1150,-0.8108,0.0156,healthy
557.5000,1.1848,-0.5406,1.8331,0.0219,0.0197,0.2916,-0.0033,0.0416,0.0711,97.9408,healthy,,,,not_estimable,6.5222,-0.1682,-0.4803,0.0139,healthy
558.0000,17.0052,-2.2791,4.3019,0.1023,0.7496,0.2120,0.0049,0.1027,0.0751,94.9948,healthy,,,,not_estimable,7.6467,-0.4320,0.1175,0.0070,healthy
558.5000,-5.4191,0.1368,-5.3717,-0.0196,-0.2488,-0.0886,-0.0150,0.0583,0.0730,97.1276,healthy,,,,not_estimable,5.0342,-0.3609,-0.5687,0.0079,healthy
559.0000,5.2805,-1.6679,-0.0899,0.0449,-0.3357,0.1850,-0.0011,0.0528,0.0704,97.3968,healthy,,,,not_estimable,5.9840,-0.5243,-0.5088,0.0079,healthy
559.5000,-14.8294,1.3778,-0.4947,-0.0659,1.5211,-0.4491,-0.0100,0.0855,0.0723,95.8129,healthy,,,,not_estimable,8.9735,-0.2865,-0.5071,0.0079,healthy
560.0000,6.7548,-1.1012,-5.9687,-0.1572,-1.6217,0.5330,0.0015,0.1361,0.0803,93.4217,healthy,,,,not_estimable,8.0670,-0.3884,-1.1898,0.0065,healthy
560.5000,0.0466,-0.4436,2.7495,-0.0241,1.8031,-0.0227,-0.0002,0.0498,0.0765,97.5384,healthy,,,,not_estimable,1.7907,-0.3953,-0.6973,0.0065,healthy
561.0000,-11.2472,3.2460,1.8771,-0.0060,-1.3555,0.3381,-0.0109,0.0926,0.0785,95.4777,healthy,,,,not_estimable,1.6517,0.0599,-0.3755,0.0069,healthy
561.5000,-3.5374,-0.4599,6.0783,0.0117,-0.1240,-0.2195,-0.0073,0.0660,0.0769,96.7551,healthy,,,,not_estimable,2.9973,-0.0051,0.4312,0.0070,healthy
562.0000,-2.7626,-0.6609,1.4885,-0.0093,0.3651,-0.5146,-0.0055,0.0625,0.0751,96.9254,healthy,,,,not_estimable,1.4111,-0.0871,0.5634,0.0062,healthy
562.5000,-4.0523,0.8784,-2.6370,0.0181,0.9766,0.1004,-0.0062,0.0428,0.0711,97.8806,healthy,,,,not_estimable,0.4935,0.0336,0.1633,0.0062,healthy
563.0000,26.5701,-2.6779,1.5430,0.0870,-1.6019,-0.2625,-0.0396,0.1176,0.0769,94.2910,healthy,,,,not_estimable,3.9522,-0.3053,0.3358,0.0118,healthy
563.5000,-1.4767,1.8762,3.8544,0.0369,0.1633,-0.2300,0.0254,0.0718,0.0763,96.4739,healthy,,,,not_estimable,-3.8828,-0.0326,0.7756,0.0159,healthy
564.0000,-3.6584,1.4909,-1.3946,-0.0383,-0.6169,0.0314,-0.0056,0.0463,0.0725,97.7109,healthy,,,,not_estimable,-2.2313,0.1578,0.5043,0.0158,healthy
564.5000,-31.4618,0.7867,2.5572,-0.1256,0.9926,0.2100,0.0111,0.1124,0.0775,94.5367,healthy,,,,not_estimable,0.6908,0.2364,0.7609,0.0165,healthy
565.0000,-13.4131,-5.0656,-7.0647,-0.0538,-0.6293,0.0665,-0.0346,0.1454,0.0860,92.9892,healthy,,,,not_estimable,-3.3519,-0.4263,-0.2173,0.0190,healthy
565.5000,-3.9461,-0.3891,4.4252,0.0672,-1.9396,0.2761,0.0032,0.0799,0.0852,96.0849,healthy,,,,not_estimable,-9.8099,-0.4217,0.3630,0.0192,healthy
566.0000,-10.2878,-1.9093,2.4012,-0.0252,0.3643,-0.1011,-0.0041,0.0573,0.0817,97.1733,healthy,,,,not_estimable,-9.4503,-0.6076,0.6178,0.0192,healthy
566.5000,20.7256,1.6862,-7.6331,0.0339,-0.0326,0.3674,-0.0322,0.1105,0.0853,94.6270,healthy,,,,not_estimable,-6.6288,-0.3209,-0.4136,0.0209,healthy
567.0000,-2.4741,1.5788,1.1480,0.0320,1.7740,0.2061,0.0309,0.0699,0.0834,96.5630,healthy,,,,not_estimable,-7.3802,-0.0834,-0.2184,0.0244,healthy
567.5000,19.3267,0.5820,-5.9595,-0.0028,0.9608,-0.3667,0.0268,0.0902,0.0843,95.5906,healthy,,,,not_estimable,-6.3224,-0.0003,-0.9360,0.0264,healthy
568.0000,0.9256,-1.8047,-1.8333,-0.0043,-0.8796,0.1498,0.0080,0.0515,0.0802,97.4557,healthy,,,,not_estimable,-3.6576,-0.2258,-1.0482,0.0229,healthy
568.5000,0.5584,2.2414,2.0366,-0.0332,0.9718,-0.0332,0.0166,0.0641,0.0782,96.8480,healthy,,,,not_estimable,-2.9533,0.0826,-0.6626,0.0221,healthy
569.0000,-1.3319,-0.3934,-0.4081,0.1114,0.0961,-0.2805,0.0085,0.0776,0.0781,96.1948,healthy,,,,not_estimable,0.3062,0.0231,-0.6308,0.0220,healthy
569.5000,0.0569,2.7081,3.7698,-0.0478,0.7124,0.1306,-0.0080,0.0801,0.0783,96.0761,healthy,,,,not_estimable,3.0066,0.3587,-0.0807,0.0221,healthy
570.0000,25.7819,0.3981,0.1912,0.0560,-0.7586,0.0850,-0.0352,0.0783,0.0783,96.1610,healthy,,,,not_estimable,2.7192,0.3636,-0.0467,0.0222,healthy
570.5000,-34.7942,0.7602,-0.1123,0.0415,-0.3796,0.1575,-0.0213,0.0853,0.0792,95.8245,healthy,,,,not_estimable,-2.0008,0.4132,-0.0549,0.0233,healthy
571.0000,-30.0232,-0.6905,3.2955,0.0308,0.6499,-0.3725,-0.0111,0.0878,0.0803,95.7060,healthy,,,,not_estimable,0.0079,0.2753,0.3639,0.0235,healthy
571.5000,-8.1476,2.1104,-1.0128,-0.0060,0.7297,-0.7007,0.0412,0.1053,0.0834,94.8725,healthy,,,,not_estimable,-1.7815,0.5046,0.1918,0.0244,healthy
572.0000,0.2179,0.9127,-0.0755,-0.0740,-2.1074,-0.1465,-0.0183,0.0722,0.0820,96.4562,healthy,,,,not_estimable,-2.6207,0.5556,0.1584,0.0237,healthy
572.5000,10.3516,2.1643,0.3200,-0.0574,0.5787,-0.1275,-0.0068,0.0673,0.0801,96.6931,healthy,,,,not_estimable,-0.0826,0.7567,0.1786,0.0219,healthy
573.0000,7.0963,0.2663,-0.2025,-0.0387,-0.8449,0.0989,0.0012,0.0359,0.0746,98.2198,healthy,,,,not_estimable,4.7561,0.6954,0.1310,0.0216,healthy
573.5000,-5.7637,-0.0706,3.4807,0.0185,0.2345,-0.8549,0.0095,0.1034,0.0782,94.9620,healthy,,,,not_estimable,5.6250,0.5997,0.5497,0.0210,healthy
574.0000,15.2857,0.8927,-2.0004,0.0445,-1.6542,0.1457,-0.0043,0.0640,0.0764,96.8527,healthy,,,,not_estimable,4.3362,0.6363,0.2309,0.0205,healthy
574.5000,15.4529,2.1638,-2.4909,0.0157,0.8832,0.2014,-0.0084,0.0709,0.0757,96.5192,healthy,,,,not_estimable,8.9051,0.8272,-0.1093,0.0205,healthy
575.0000,2.7609,1.5251,-3.1850,0.0130,0.6756,0.2206,0.0496,0.0777,0.0760,96.1908,healthy,,,,not_estimable,7.0431,0.9145,-0.4938,0.0240,healthy
